session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
81f2d4fb2a6b,gpt-oss-120b-cloud,1.0,157.43333333333334,,-150.33144841269845,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.36824409866738517
85fefe04026e,gpt-oss-120b-cloud,4.0,226.8,241.2,-234.38000000000002,-115.02000000000001,5.0,0.0,0.0,5.0,5.0,30.0,0.0,3.4929455213804004
87e311b6149e,gpt-oss-120b-cloud,4.0,373.53333333333336,,65.76855158730157,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.2669812089373212
88566ecb94b3,gpt-oss-120b-cloud,2.0,297.93333333333334,204.23333333333332,-9.83144841269841,-13.762698412698407,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.7798840046081725
88e85930137b,gpt-oss-120b-cloud,2.0,485.43333333333334,,177.66855158730155,,30.0,0.0,0.9333333333333333,2.0,30.0,156.0,3.0,0.27811955561280194
890f19d0906e,gpt-oss-120b-cloud,1.0,418.5,259.76666666666665,110.73521825396824,41.770634920634926,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.8822312995487936
8947b8864e91,gpt-oss-120b-cloud,3.0,561.2,319.0,100.01999999999998,-37.21999999999999,5.0,1.0,0.4,2.0,5.0,38.0,3.0,7.165965670757992
8991797522e8,gpt-oss-120b-cloud,0.0,363.4,,55.63521825396826,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.2921750321207923
8e77530fb908,gpt-oss-120b-cloud,4.0,449.2,,-11.980000000000008,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.1075017186702005
8e8bf046aab8,gpt-oss-120b-cloud,3.0,417.1666666666667,,109.40188492063491,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.2852231453896769
92618e325080,gpt-oss-120b-cloud,1.0,240.25,250.75,-193.33750000000003,-61.8,4.0,1.0,0.0,3.0,4.0,30.0,2.0,5.6140172870696565
96f1c85c6f43,gpt-oss-120b-cloud,2.0,212.4,,-248.78000000000003,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.2314170856186972
9add1b4fa89f,gpt-oss-120b-cloud,0.0,376.53333333333336,,68.76855158730157,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.29046144362592746
