session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
96937ead8829,gemini-2.5-flash,1.0,1758.1666666666667,1938.6666666666667,-46.024122807017534,531.0444444444444,6.0,1.0,0.6666666666666666,1.0,6.0,46.666666666666664,4.0,59.51841650684488
9a607d8c9846,gemini-2.5-flash,0.0,2152.4,,542.0277309081528,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.2451552261850529
a640835f20a4,gemini-2.5-flash,1.0,1990.0333333333333,1241.9666666666667,379.66106424148614,129.86572751322748,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.8211113865243791
b0dc47d65b3e,gemini-2.5-flash,2.0,2381.766666666667,,771.3943975748194,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.25687460170119575
b1b9e356c0cb,gemini-2.5-flash,0.0,1760.5666666666666,,150.19439757481936,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.21992848998406178
b4238ee1f5c1,gemini-2.5-flash,1.0,2341.866666666667,1520.2,731.4943975748193,408.09906084656086,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.991297673590713
b72170da4da2,gemini-2.5-flash,3.0,2894.1666666666665,1384.7,1283.7943975748196,272.5990608465608,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,1.0219010041971155
b850ed473851,gemini-2.5-flash,1.0,2463.4333333333334,1668.6666666666667,853.0610642414861,556.5657275132276,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,1.1498227842944782
bbe45e79260f,gemini-2.5-flash,3.0,2024.4666666666667,1768.9333333333334,434.14387684898514,473.2946296296297,15.0,1.0,0.8,2.0,15.0,82.66666666666667,3.0,11.716019304701877
bf821fea1262,gemini-2.5-flash,2.0,1543.5666666666666,,-66.80560242518062,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2737698931152876
c36abb337ee7,gemini-2.5-flash,2.0,2274.4333333333334,1483.7,664.0610642414862,371.59906084656086,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.8215748281179198
c5ad192187e7,gemini-2.5-flash,0.0,1654.5882352941176,1306.0588235294117,92.03006434772048,67.10030345471523,17.0,1.0,0.8823529411764706,1.0,17.0,100.58823529411765,4.0,6.275265191534758
cbb838c9f71a,gemini-2.5-flash,3.0,1915.4,,305.0277309081528,,30.0,0.0,0.9,3.0,30.0,147.0,2.0,0.23854709975593413
cbfbfd795f46,gemini-2.5-flash,1.0,823.3666666666667,543.3333333333334,-787.0056024251805,-568.7676058201058,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3888984326304097
