session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
99c6150924b9,gemini-2.5-flash,2.0,3707.6666666666665,3170.0,1430.0339924670432,2178.543678160919,3.0,1.0,0.3333333333333333,0.0,3.0,40.666666666666664,-1.0,6.570365999520716
9ac502a78b6b,gemini-2.5-flash,0.0,1582.9333333333334,1398.0,-103.28359698681739,190.57999999999998,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,1.9614640381979689
9b7b71037959,gemini-2.5-flash,0.0,1777.9333333333334,888.7333333333333,91.71640301318263,-318.68666666666667,15.0,0.0,0.9333333333333333,0.0,15.0,90.66666666666667,-1.0,1.262518930952233
9bcd6531362b,nemotron-3-nano-30b-cloud,2.0,202.13333333333333,85.0,-99.37791756198064,-167.00724460724462,15.0,0.0,0.4,0.0,15.0,299.6,-1.0,0.4238062145290236
9c2fe645af40,nemotron-3-nano-30b-cloud,0.0,153.0,210.8,-148.51125089531396,-41.20724460724461,15.0,0.0,0.06666666666666667,0.0,15.0,31.333333333333332,-1.0,1.1341355406642644
9d4ca051ef45,gemini-2.5-flash,0.0,1940.8666666666666,1463.8666666666666,254.64973634651597,256.44666666666666,15.0,0.0,0.8,0.0,15.0,76.0,-1.0,2.01077682587551
9e69a1db10b3,gpt-oss-20b-cloud,0.0,427.8,399.2,35.33045197740112,88.01517241379311,5.0,1.0,0.4,0.0,5.0,38.0,-1.0,1.2353299516476028
9ec5cf49125f,nemotron-3-nano-30b-cloud,2.0,353.3333333333333,93.73333333333333,51.82208243801939,-158.2739112739113,15.0,0.0,1.0,0.0,15.0,700.8,-1.0,0.11183910918557168
9ece25b35576,gpt-oss-20b-cloud,0.0,927.4,1030.3333333333333,147.19613299063155,612.1306492117836,15.0,0.0,0.6666666666666666,0.0,15.0,71.33333333333333,-1.0,1.6772533537053316
9f3c07b09bf7,gpt-oss-20b-cloud,2.0,663.9090909090909,374.27272727272725,-1.7434066852240862,11.283949128776715,11.0,1.0,0.18181818181818182,0.0,11.0,117.45454545454545,-1.0,0.9047515055160046
a018617635ea,gemini-2.5-flash,2.0,4017.25,4663.25,1769.322104519774,3542.071551724138,4.0,1.0,0.0,0.0,4.0,30.0,-1.0,20.406029092334
a05ecad1429a,gpt-oss-20b-cloud,1.0,238.6,98.8,-541.6038670093684,-319.40268412154967,15.0,0.0,0.4666666666666667,0.0,15.0,189.26666666666668,-1.0,0.6125834531417097
a0630ee61697,nemotron-3-nano-30b-cloud,0.0,237.6153846153846,319.9230769230769,-39.5690715458751,68.76453461068844,13.0,1.0,0.07692307692307693,0.0,13.0,32.30769230769231,-1.0,1.214974964190815
a089441edd43,gemini-2.5-flash,1.0,1703.2,112.06666666666666,16.983069679849297,-1095.3533333333335,15.0,0.0,0.8666666666666667,0.0,15.0,449.6666666666667,-1.0,0.21661143011520725
a0f678033456,nemotron-3-nano-30b-cloud,0.0,488.8,243.93333333333334,187.288749104686,-8.073911273911278,15.0,0.0,0.06666666666666667,0.0,15.0,37.333333333333336,-1.0,1.0909152764604644
a285c910070a,gemini-2.5-flash,2.0,2095.733333333333,206.4,409.51640301318264,-1001.0200000000001,15.0,0.0,0.8666666666666667,0.0,15.0,402.73333333333335,-1.0,0.25786753811353885
a33546752577,qwen3-next-80b-cloud,0.0,3348.133333333333,1808.4,561.1469935245143,-79.9590643274854,15.0,0.0,0.7333333333333333,0.0,15.0,70.0,-1.0,2.214397093553136
a33f4872d6f7,gpt-oss-20b-cloud,0.0,171.93333333333334,,-608.270533676035,,15.0,0.0,1.0,0.0,15.0,100.0,-1.0,0.7686081161045109
a38073639783,gemini-2.5-flash,1.0,1902.2,218.26666666666668,215.9830696798493,-989.1533333333334,15.0,0.0,0.8666666666666667,0.0,15.0,458.2,-1.0,0.22246126593494803
a592c447c4f7,qwen3-next-80b-cloud,0.0,2625.6666666666665,1806.7333333333333,-161.31967314215234,-81.62573099415208,15.0,0.0,0.8,0.0,15.0,76.66666666666667,-1.0,2.3805480942792565
a6b52a061f2b,qwen3-next-80b-cloud,1.0,3245.0,2197.5,-1406.0319148936169,-48.86842105263145,2.0,1.0,0.0,0.0,2.0,30.0,-1.0,3.445053270744212
a71286301ba6,nemotron-3-nano-30b-cloud,1.0,158.66666666666666,90.93333333333334,-142.8445842286473,-161.07391127391128,15.0,0.0,0.4666666666666667,0.0,15.0,340.73333333333335,-1.0,0.3740281550672224
a77232eecb07,gemini-2.5-flash,1.0,819.2666666666667,125.73333333333333,-866.9502636534842,-1081.6866666666667,15.0,0.0,1.0,0.0,15.0,641.7333333333333,-1.0,0.13084730978395073
a7961ccb6c61,gpt-oss-20b-cloud,0.0,197.8,159.53333333333333,-582.4038670093685,-258.6693507882163,15.0,0.0,0.2,0.0,15.0,49.333333333333336,-1.0,1.021901556828949
a803b52a30f4,nemotron-3-nano-30b-cloud,2.0,414.0,446.0,43.78181818181821,233.60714285714286,1.0,1.0,0.0,0.0,1.0,30.0,-1.0,1.3167458200154254
a8cebbfb1adb,gemini-2.5-flash,0.0,1430.2,1254.0,-256.0169303201507,46.57999999999999,15.0,0.0,0.9333333333333333,0.0,15.0,90.66666666666667,-1.0,1.7467175005066575
a8d7c8019e3b,nemotron-3-nano-30b-cloud,0.0,155.86666666666667,,-145.6445842286473,,15.0,0.0,0.6666666666666666,0.0,15.0,73.33333333333333,-1.0,0.8408122596466361
a90ff49f2b29,nemotron-3-nano-30b-cloud,1.0,191.71428571428572,443.0,-56.95954785954785,207.56179138321997,7.0,1.0,0.42857142857142855,0.0,7.0,139.71428571428572,-1.0,0.9432732809478103
a9e3e0077d10,gpt-oss-20b-cloud,1.0,208.83333333333334,341.6666666666667,-222.75678709485578,36.18548318433377,6.0,1.0,0.8333333333333334,0.0,6.0,207.33333333333334,-1.0,0.6974999008909731
aa2c16f45803,gemini-2.5-flash,2.0,2685.5714285714284,3194.714285714286,819.8620258272801,1909.4891625615762,7.0,1.0,0.5714285714285714,0.0,7.0,107.0,-1.0,6.162745510746678
acec1128133d,nemotron-3-nano-30b-cloud,2.0,135.46666666666667,85.33333333333333,-166.0445842286473,-166.6739112739113,15.0,0.0,0.6,0.0,15.0,339.2,-1.0,0.3754658805115705
acf28d634558,gpt-oss-20b-cloud,2.0,239.6,415.2,-152.86954802259888,104.01517241379311,5.0,1.0,0.8,0.0,5.0,165.4,-1.0,0.8433470192260564
ad4ec65cad6a,nemotron-3-nano-30b-cloud,1.0,201.16666666666666,566.8333333333334,-47.946632996632985,325.01962081128744,6.0,1.0,0.3333333333333333,0.0,6.0,115.33333333333333,-1.0,1.1218357316583965
ad5d6bd67c2a,gpt-oss-20b-cloud,2.0,331.1333333333333,67.46666666666667,-449.07053367603515,-350.736017454883,15.0,0.0,0.3333333333333333,0.0,15.0,175.06666666666666,-1.0,0.6190748777940863
