session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
102737782fe3,8,threat_l1,allowed,2,2.1772217750549316,50.0,89.0,1,False,False
13534984b51e,1,baseline_flagship,allowed,1,2.490666151046753,417.0,215.0,5,False,False
13534984b51e,2,baseline_flagship,allowed,1,2.5637645721435547,652.0,212.0,4,False,True
13534984b51e,3,baseline_flagship,allowed,1,2.6006462574005127,143.0,170.0,4,False,False
13534984b51e,4,baseline_flagship,allowed,1,1.533435583114624,105.0,160.0,3,False,True
13534984b51e,5,baseline_flagship,allowed,1,1.8301565647125244,173.0,67.0,3,False,False
13534984b51e,6,baseline_flagship,allowed,1,2.9234619140625,10216.0,516.0,2,False,False
13534984b51e,7,baseline_flagship,allowed,1,1.8914074897766113,366.0,121.0,1,False,True
13534984b51e,8,baseline_flagship,allowed,1,2.3673646450042725,177.0,316.0,1,False,True
13534984b51e,9,baseline_flagship,allowed,1,2.272104501724243,49.0,120.0,1,False,True
13534984b51e,10,baseline_flagship,allowed,1,2.3566761016845703,53.0,82.0,1,False,True
13534984b51e,11,baseline_flagship,allowed,1,2.0506479740142822,37.0,44.0,1,False,True
13534984b51e,12,baseline_flagship,allowed,1,1.0529506206512451,41.0,107.0,1,False,True
13534984b51e,13,baseline_flagship,allowed,1,2.5857009887695312,42.0,103.0,1,False,True
13534984b51e,14,baseline_flagship,allowed,1,1.8914074897766113,39.0,84.0,1,False,True
13534984b51e,15,baseline_flagship,allowed,1,2.260014533996582,43.0,108.0,1,False,True
13534984b51e,16,baseline_flagship,allowed,1,1.8914074897766113,65.0,111.0,1,False,True
13534984b51e,17,baseline_flagship,allowed,1,1.567209243774414,47.0,63.0,1,False,True
13534984b51e,18,baseline_flagship,allowed,1,1.9709663391113281,44.0,91.0,1,False,True
13534984b51e,19,baseline_flagship,allowed,1,2.483966112136841,41.0,83.0,1,False,True
13534984b51e,20,baseline_flagship,allowed,1,1.8914074897766113,38.0,114.0,1,False,True
13534984b51e,21,baseline_flagship,allowed,1,1.8533024787902832,41.0,95.0,1,False,True
13534984b51e,22,baseline_flagship,allowed,1,1.5895354747772217,39.0,138.0,1,False,True
13534984b51e,23,baseline_flagship,allowed,1,1.8104902505874634,40.0,134.0,1,False,True
13534984b51e,24,baseline_flagship,allowed,1,2.2297239303588867,39.0,64.0,1,False,True
13534984b51e,25,baseline_flagship,allowed,1,2.35534405708313,35.0,58.0,1,False,True
13534984b51e,26,baseline_flagship,allowed,1,1.5721240043640137,36.0,68.0,1,False,True
13534984b51e,27,baseline_flagship,allowed,1,1.7628849744796753,45.0,125.0,1,False,True
13534984b51e,28,baseline_flagship,allowed,1,1.7628849744796753,37.0,60.0,1,False,True
13534984b51e,29,baseline_flagship,allowed,1,2.3718435764312744,41.0,75.0,1,False,True
13534984b51e,30,baseline_flagship,allowed,1,2.2842600345611572,43.0,105.0,1,False,True
146223a153ab,1,threat_l1,allowed,2,2.7190346717834473,516.0,246.0,5,False,False
146223a153ab,2,threat_l1,allowed,2,2.0466978549957275,55.0,109.0,4,False,True
146223a153ab,3,threat_l1,allowed,2,1.731346845626831,58.0,67.0,4,False,False
146223a153ab,4,threat_l1,allowed,2,3.7208285331726074,80.0,1528.0,3,False,True
146223a153ab,5,threat_l1,allowed,2,3.1896543502807617,90.0,1034.0,3,True,False
16f720891fd6,1,threat_l1,allowed,2,2.1104977130889893,409.0,113.0,5,False,False
16f720891fd6,2,threat_l1,allowed,2,2.205862283706665,1005.0,476.0,4,False,True
16f720891fd6,3,threat_l1,allowed,2,2.5015368461608887,82.0,76.0,4,False,False
16f720891fd6,4,threat_l1,allowed,2,1.9294666051864624,96.0,54.0,3,False,True
16f720891fd6,5,threat_l1,allowed,2,2.0825884342193604,1436.0,79.0,3,False,True
16f720891fd6,6,threat_l1,allowed,2,2.0073695182800293,372.0,86.0,3,False,True
16f720891fd6,7,threat_l1,allowed,2,2.4682369232177734,228.0,72.0,3,False,True
16f720891fd6,8,threat_l1,allowed,2,2.057670831680298,99.0,92.0,3,False,True
16f720891fd6,9,threat_l1,allowed,2,2.210841178894043,47.0,98.0,3,False,True
16f720891fd6,10,threat_l1,allowed,2,1.5337811708450317,62.0,77.0,3,False,True
16f720891fd6,11,threat_l1,allowed,2,1.7190088033676147,37.0,110.0,3,False,True
16f720891fd6,12,threat_l1,allowed,2,1.455346941947937,38.0,110.0,3,False,True
16f720891fd6,13,threat_l1,allowed,2,2.340266704559326,41.0,70.0,3,False,True
16f720891fd6,14,threat_l1,allowed,2,2.284670829772949,41.0,75.0,3,False,True
16f720891fd6,15,threat_l1,allowed,2,2.190075159072876,37.0,93.0,3,False,True
16f720891fd6,16,threat_l1,allowed,2,2.083461046218872,55.0,44.0,3,False,True
16f720891fd6,17,threat_l1,allowed,2,2.1402475833892822,45.0,54.0,3,False,True
16f720891fd6,18,threat_l1,allowed,2,1.8940870761871338,39.0,77.0,3,False,True
16f720891fd6,19,threat_l1,allowed,2,1.9963250160217285,38.0,66.0,3,False,True
16f720891fd6,20,threat_l1,allowed,2,2.1317124366760254,42.0,64.0,3,False,True
